ID_corrected	Equa_BiGG_Corrected	Genes	LB	UB
MNXR5765	1 nadh_c + 1 h_c + 1 MNXM277_c <==> 1 MNXM832_c + 1 nad_c	(1185660.4.peg.29 or 1185660.4.peg.180 or 1185660.4.peg.3035 or 1185660.4.peg.3115 or 1185660.4.peg.2389)	-1000	1000
MNXR578	1 MNXM123_c + 1 adn_c <==> 1 ahcys_c + 1 h2o_c	(1185660.4.peg.847 or 1185660.4.peg.1888)	-1000	1000
MNXR58251	1 nadh_c + 1 h_c + 1 MNXM4010_c <==> 1 histd_c + 1 nad_c	(1185660.4.peg.1873 or 1185660.4.peg.1873)	-1000	1000
MNXR5856	1 tchola_c + 1 h2o_c <==> 1 taur_c + 1 cholate_c	(1185660.4.peg.2057 or 1185660.4.peg.1822 or 1185660.4.peg.3651)	-1000	1000
MNXR58824	1 gmhep7p_c + 1 atp_c --> 1 MNXM1736_c + 1 h_c + 1 adp_c	Unknown	0	1000
MNXR5887	1 ppi_c + 1 MNXM5283_c --> 1 h_c + 1 ppa_c + 1 atp_c	1185660.4.peg.4012	0	1000
MNXR5910	1 coa_c + 1 h_c + 1 cholate_c <==> 1 h2o_c + 1 cholcoa_c	1185660.4.peg.1539	-1000	1000
MNXR59227	1 nadh_c + 1 his__L_c + 2 h_c <-- 1 h2o_c + 1 MNXM4010_c + 1 nad_c	(1185660.4.peg.1873 or 1185660.4.peg.1873)	-1000	0
MNXR5927	1 gchola_c + 1 h2o_c <==> 1 gly_c + 1 cholate_c	(1185660.4.peg.2057 or 1185660.4.peg.1822 or 1185660.4.peg.3651)	-1000	1000
MNXR59665	1 udp_c + 2 h_c + 1 MNXM5582_c <==> 1 MNXM2794_c + 1 MNXM5324_c	1185660.4.peg.2152	-1000	1000
MNXR59713	1 glc_bD_c + 1 MNXM4339_c <==> 1 h2o_c + 1 MNXM36578_c	(1185660.4.peg.4091 or 1185660.4.peg.1531 or 1185660.4.peg.2807 or 1185660.4.peg.1812 or 1185660.4.peg.1532)	-1000	1000
MNXR59771	1 mescoa_c + 1 h2o_c <==> 1 MNXM5993_c	(1185660.4.peg.912 or 1185660.4.peg.1548 or 1185660.4.peg.1440 or 1185660.4.peg.2234 or 1185660.4.peg.2984)	-1000	1000
MNXR59886	1 h_c + 1 pmcoa_c <==> 1 h2o_c + 1 MNXM5488_c	1185660.4.peg.769	-1000	1000
MNXR60025	1 h2o_c + 1 MNXM5555_c + 1 nadp_c <-- 1 o2_c + 1 nadph_c + 1 2ommb_c	(1185660.4.peg.459 or 1185660.4.peg.902)	-1000	0
MNXR6030	1 3aib_c + 1 pyr_c <==> 1 ala__L_c + 1 mmsa_c	(1185660.4.peg.2108 or 1185660.4.peg.2124)	-1000	1000
MNXR60319	1 nadh_c + 2 h_c + 1 MNXM6828_c <==> 1 h2o_c + 1 MNXM6827_c + 1 nad_c	1185660.4.peg.2630	-1000	1000
MNXR60320	1 3mcat_c + 1 co2_c + 1 h2o_c + 1 nad_c <-- 1 nadh_c + 2 h_c + 1 o2_c + 1 MNXM6828_c	(1185660.4.peg.2440 or 1185660.4.peg.1705)	-1000	0
MNXR60327	1 nadh_c + 2 h_c + 1 o2_c + 1 MNXM6112_c --> 1 co2_c + 1 h2o_c + 1 nad_c + 1 4mcat_c	(1185660.4.peg.1705 or 1185660.4.peg.2440)	0	1000
MNXR6043	1 amet_c + 1 MNXM2152_c <==> 1 ahcys_c + 1 dscl_c	1185660.4.peg.2204	-1000	1000
MNXR60581	1 coa_c + 1 MNXM5713_c <==> 1 MNXM3257_c + 1 caffcoa_c	1185660.4.peg.3717	-1000	1000
MNXR60651	1 nadh_c + 2 h_c + 1 MNXM5766_c <==> 1 MNXM1558_c + 1 h2o_c + 1 nad_c	1185660.4.peg.2630	-1000	1000
MNXR60681	1 coa_c + 1 h_c + 1 MNXM794_c <==> 1 h2o_c + 1 lnlncacoa_c	1185660.4.peg.2982	-1000	1000
MNXR60682	1 coa_c + 1 h_c + 1 MNXM2801_c <==> 1 tmndnccoa_c + 1 h2o_c	1185660.4.peg.2982	-1000	1000
MNXR60684	1 coa_c + 1 h_c + 1 MNXM5607_c <==> 1 dlnlcgcoa_c + 1 h2o_c	1185660.4.peg.2982	-1000	1000
MNXR60685	1 MNXM10780_c + 1 h2o_c <==> 1 coa_c + 1 h_c + 1 MNXM7102_c	1185660.4.peg.769	-1000	1000
MNXR60686	1 coa_c + 1 h_c + 1 lgnc_c <==> 1 lgnccoa_c + 1 h2o_c	1185660.4.peg.769	-1000	1000
MNXR60687	1 MNXM11852_c + 1 h2o_c <==> 1 coa_c + 1 h_c + 1 MNXM7404_c	1185660.4.peg.769	-1000	1000
MNXR60688	1 MNXM11430_c + 1 h2o_c <==> 1 MNXM11520_c + 1 coa_c + 1 h_c	1185660.4.peg.769	-1000	1000
MNXR60689	1 coa_c + 1 h_c + 1 nrvnc_c <==> 1 MNXM13000_c + 1 h2o_c	1185660.4.peg.769	-1000	1000
MNXR60692	1 coa_c + 1 h_c + 1 MNXM8271_c <==> 1 h2o_c + 1 MNXM6497_c	1185660.4.peg.769	-1000	1000
MNXR6106	1 h2o_c + 1 cellb_c --> 2 glc__D_c	((1185660.4.peg.3662 or 1185660.4.peg.1308 or 1185660.4.peg.1420) or 1185660.4.peg.2802 or 1185660.4.peg.1837)	0	1000
MNXR6164	1 hdca_c + 1 h_c + 1 retinol_c <==> 1 h2o_c + 1 MNXM918_c	1185660.4.peg.1804	-1000	1000
MNXR61873	1 MNXM19734_c + 1 MNXM91319_c <==> 1 h2o_c + 1 MNXM7575_c	1185660.4.peg.3107	-1000	1000
MNXR6274	1 h_c + 1 MNXM4567_c <==> 1 h2o_c + 1 MNXM4566_c	1185660.4.peg.477	-1000	1000
MNXR6283	1 h2o_c + 1 MNXM4818_c <==> 1 MNXM4819_c + 1 pi_c	(1185660.4.peg.3371 or 1185660.4.peg.3692)	-1000	1000
MNXR62992	1 coa_c + 1 h_c + 1 clpnd_c <==> 1 h2o_c + 1 clpndcoa_c	1185660.4.peg.769	-1000	1000
MNXR6311	1 sbzcoa_c + 1 h_c --> 1 MNXM2306_c + 1 h2o_c	(1185660.4.peg.1897 or 1185660.4.peg.1896)	0	1000
MNXR6332	1 h_c + 1 4nph_c + 1 pi_c <-- 1 h2o_c + 1 MNXM3867_c	1185660.4.peg.1832	-1000	0
MNXR63965	1 gly_c + 1 met__L_c <==> 1 h2o_c + 1 MNXM55287_c	((1185660.4.peg.3572 or 1185660.4.peg.1672) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR63966	1 h2o_c + 1 MNXM40494_c <==> 1 ala__L_c + 1 asp__L_c	((1185660.4.peg.3572 or 1185660.4.peg.1672) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR63967	1 h2o_c + 1 MNXM40495_c <==> 1 ala__L_c + 1 gln__L_c	((1185660.4.peg.3572 or 1185660.4.peg.1672) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR63968	1 MNXM15783_c + 1 h2o_c <==> 1 gly_c + 1 ala__L_c	((1185660.4.peg.1672 or 1185660.4.peg.3572) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR63969	1 his__L_c + 1 ala__L_c <==> 1 h2o_c + 1 MNXM40496_c	((1185660.4.peg.1672 or 1185660.4.peg.3572) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR63971	1 asn__L_c + 1 gly_c <==> 1 h2o_c + 1 MNXM55268_c	((1185660.4.peg.3572 or 1185660.4.peg.1672) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR63972	1 gly_c + 1 gln__L_c <==> 1 h2o_c + 1 MNXM55276_c	((1185660.4.peg.3572 or 1185660.4.peg.1672) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR63973	1 gly_c + 1 glu__L_c <==> 1 h2o_c + 1 MNXM55454_c	((1185660.4.peg.3572 or 1185660.4.peg.1672) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR63975	1 gly_c + 1 asp__L_c <==> 1 h2o_c + 1 MNXM55269_c	((1185660.4.peg.1672 or 1185660.4.peg.3572) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR6493	1 arg__D_c <==> 1 arg__L_c	1185660.4.peg.1548	-1000	1000
MNXR6494	1 3hbcoa__R_c <==> 1 3hbcoa_c	(1185660.4.peg.1548 or 1185660.4.peg.1548)	-1000	1000
MNXR6532	1 ala_B_c + 1 ac_c <==> 1 h2o_c + 1 MNXM4701_c	1185660.4.peg.747	-1000	1000
MNXR6539	1 co2_c + 1 leu__L_c + 1 bzalc_c <==> 1 h_c + 1 h2o_c + 1 MNXM4724_c	1185660.4.peg.1497	-1000	1000
MNXR65450	1 udp_c + 1 h_c + 1 MNXM4549_c <==> 1 MNXM4550_c + 1 udpgal_c	1185660.4.peg.1650	-1000	1000
MNXR65498	1 MNXM1136_c + 1 udp_c <==> 1 udpLa4fn_c + 1 udcpp_c	1185660.4.peg.706	-1000	1000
MNXR6555	1 MNXM2436_c <==> 1 MNXM3236_c	1185660.4.peg.3611	-1000	1000
MNXR6631	1 MNXM1183_c + 1 taur_c <==> 1 tdchola_c + 1 h2o_c	(1185660.4.peg.3651 or 1185660.4.peg.2057 or 1185660.4.peg.1822)	-1000	1000
MNXR67415	1 uaagmda_c + 1 MNXM5258_c <==> 1 h_c + 1 dtpcudcpp_c + 1 MNXM7630_c	(1185660.4.peg.3213 or 1185660.4.peg.2843)	-1000	1000
MNXR6834	1 nadh_c + 1 MNXM1709_c + 1 h_c <==> 1 2ddglcn_c + 1 nad_c	1185660.4.peg.145	-1000	1000
MNXR6908	1 3oacoa_c + 1 h_c + 1 nadph_c <==> 1 MNXM2446_c + 1 nadp_c	(1185660.4.peg.3317 or 1185660.4.peg.2053)	-1000	1000
MNXR69161	1 h_e + 1 glcur_e <==> 1 h_c + 1 glcur_c	1185660.4.peg.4095	-1000	1000
MNXR69337	1 h_c + 1 MNXM65309_c + 1 glyc3p_c <==> 1 h2o_c + 1 1odec11eg3p_c	1185660.4.peg.477	-1000	1000
MNXR69346	1 h2o_c + 1 MNXM6608_c <==> 1 g3pg_c + 1 MNXM65309_c	1185660.4.peg.477	-1000	1000
MNXR69352	1 h_c + 1 MNXM65309_c + 1 glyc3p_c <==> 1 h2o_c + 1 2odec11eg3p_c	1185660.4.peg.477	-1000	1000
MNXR6969	1 nadh_c + 2 h_c + 1 salc_c <==> 1 MNXM1593_c + 1 h2o_c + 1 nad_c	1185660.4.peg.2630	-1000	1000
MNXR69693	1 cmp_c + 1 MNXM91691_c <==> 1 cdpdtdecg_c + 1 glyc3p_c	(1185660.4.peg.2313 or 1185660.4.peg.496)	-1000	1000
MNXR69694	1 cmp_c + 1 MNXM91690_c <==> 1 cdpdtdec7eg_c + 1 glyc3p_c	(1185660.4.peg.496 or 1185660.4.peg.2313)	-1000	1000
MNXR6970	2 h_c + 1 fer_c + 1 nadph_c <==> 1 h2o_c + 1 nadp_c + 1 conialdh_c	1185660.4.peg.974	-1000	1000
MNXR69727	1 h2o_c + 1 pa181_c <==> 1 2odec11eg3p_c + 1 MNXM65309_c	1185660.4.peg.1329	-1000	1000
MNXR69749	1 h2o_c + 1 pa181_c <==> 1 MNXM65309_c + 1 1odec11eg3p_c	1185660.4.peg.1329	-1000	1000
MNXR69763	1 pg181_c + 1 h2o_c <==> 1 MNXM65309_c + 1 MNXM6608_c	1185660.4.peg.1329	-1000	1000
MNXR69802	1 co2_c + 1 MNXM2859_c <==> 2 h_c + 1 MNXM92581_c	1185660.4.peg.2635	-1000	1000
MNXR69813	2 h_c + 1 cmp_c + 1 MNXM92581_c <-- 1 cdpdtdecg_c + 1 ser__L_c	(1185660.4.peg.2356 or 1185660.4.peg.3482)	-1000	0
MNXR69814	2 h_c + 1 cmp_c + 1 MNXM92580_c <-- 1 cdpdtdec7eg_c + 1 ser__L_c	(1185660.4.peg.3482 or 1185660.4.peg.2356)	-1000	0
MNXR70083	1 ura_c + 1 r5p_c --> 1 MNXM2276_c + 1 h2o_c	(((1185660.4.peg.2837 or 1185660.4.peg.2628 or 1185660.4.peg.2862) and 1185660.4.peg.2593) or (Unknown and 1185660.4.peg.285 and 1185660.4.peg.4566 and 1185660.4.peg.2089 and 1185660.4.peg.3755 and Unknown))	0	1000
MNXR70220	1 MNXM114402_c <==> 1 peng_c + 1 h2o_c	(1185660.4.peg.2778 or 1185660.4.peg.2895 or 1185660.4.peg.2831 or 1185660.4.peg.3381)	-1000	1000
MNXR70329	1 hso3_c + 1 mercppyr_c + 1 h_c <==> 1 pyr_c + 1 tsul_c	1185660.4.peg.1115	-1000	1000
MNXR70375	1 co2_c + 1 MNXM3480_c <-- 1 h_c + 1 akg_c + 1 thmpp_c	1185660.4.peg.1389	-1000	0
MNXR7063	1 co2_c + 1 phen_c <==> 1 4hbz_c + 1 h_c	1185660.4.peg.2635	-1000	1000
MNXR70958	1 MNXM380_c + 1 tyr__L_c <-- 1 o2_c + 1 thbpt_c + 1 phe__L_c	1185660.4.peg.149	-1000	0
MNXR71149	1 MNXM16872_c + 1 ncam_c <==> 1 h_c + 1 MNXM4769_c + 1 nad_c	(1185660.4.peg.3230 or 1185660.4.peg.945)	-1000	1000
MNXR71171	2 ppi_c + 1 MNXM4474_c <==> 2 dmpp_c + 1 MNXM4473_c	1185660.4.peg.1241	-1000	1000
MNXR7118	1 MNXM1509_c <==> 1 accoa_c + 1 oaa_c	1185660.4.peg.4543	-1000	1000
MNXR71184	1 hso3_c + 1 h_c + 1 actp_c <==> 1 2saa_c + 1 pi_c	1185660.4.peg.1154	-1000	1000
MNXR71295	1 ppi_c + 1 MNXM3941_c <==> 1 MNXM1491_c + 1 h_c + 1 ctp_c	1185660.4.peg.1763	-1000	1000
MNXR7133	1 h2o_c + 1 MNXM3511_c <==> 1 glu__D_c	1185660.4.peg.1510	-1000	1000
MNXR7136	1 h2o_c + 1 MNXM4285_c <==> 1 MNXM4636_c	1185660.4.peg.4025	-1000	1000
MNXR71393	1 h2o_c + 1 MNXM3629_c <==> 1 MNXM4630_c	1185660.4.peg.1925	-1000	1000
MNXR71411	1 MNXM1025_c + 1 o2_c + 1 nadph_c <==> 1 MNXM2391_c + 1 h2o_c + 1 nadp_c	1185660.4.peg.1457	0	1000
MNXR71500	1 ppi_c + 1 MNXM4827_c <==> 1 dmpp_c + 1 MNXM2250_c	1185660.4.peg.1776	-1000	1000
MNXR71594	1 rib__D_c <==> 1 rbl__D_c	1185660.4.peg.2627	-1000	1000
MNXR71850	1 co2_c + 1 idp_c + 1 pep_c <==> 1 itp_c + 1 oaa_c	1185660.4.peg.3790	-1000	1000
MNXR7212	1 nadh_c + 2 h_c + 1 salc_c + 1 o2_c --> 1 co2_c + 1 catechol_c + 1 h2o_c + 1 nad_c	(1185660.4.peg.1705 or 1185660.4.peg.2440)	0	1000
MNXR72719	1 hso3_c + 1 h_c + 1 pyr_c <==> 1 MNXM4995_c	1185660.4.peg.3703	-1000	1000
MNXR7297	1 h_c + 1 pyr_c + 1 nadph_c + 1 lys__L_c <==> 1 h2o_c + 1 MNXM3966_c + 1 nadp_c	1185660.4.peg.3138	-1000	1000
MNXR73656	1 h2o_c + 1 gtp_c --> 1 MNXM53766_c	(1185660.4.peg.4161 or 1185660.4.peg.1823)	0	1000
MNXR73710	1 ppi_c + 1 MNXM90088_c <==> 1 h_c + 1 gtp_c + 1 g1p_c	1185660.4.peg.2317	-1000	1000
MNXR73713	1 utp_c + 2 h_c + 1 ump_c <-- 1 MNXM12558_c + 1 h2o_c	1185660.4.peg.1130	-1000	0
MNXR73934	2 h_c + 2 h2o2_c + 2 o2s_c + 1 MNXM7176_c <==> 2 3hanthrn_c + 4 o2_c	(1185660.4.peg.4534 or 1185660.4.peg.3039 or 1185660.4.peg.4194 or 1185660.4.peg.3862)	0	0
MNXR74185	1 MNXM1014_c + 1 glu__L_c <==> 1 MNXM11629_c + 1 h2o_c	(1185660.4.peg.3279 or 1185660.4.peg.302 or 1185660.4.peg.2166)	-1000	1000
MNXR74304	1 h2o_c + 1 ahdt_c <-- 1 MNXM4269_c	(1185660.4.peg.4161 or 1185660.4.peg.1823)	-1000	0
MNXR74373	1 h_c + 1 tpalm2eACP_c + 1 nadph_c --> 1 MNXM25932_c + 1 nadp_c	1185660.4.peg.375	0	1000
MNXR74388	1 MNXM2773_c <==> 1 MNXM4269_c	(1185660.4.peg.4161 or 1185660.4.peg.1823)	-1000	1000
MNXR7442	1 protds_c + 1 h_c + 1 nadph_c <==> 1 protdt_c + 1 nadp_c	1185660.4.peg.516	-1000	1000
MNXR7459	1 nadh_c + 2 fe3_c <==> 2 fe2_c + 1 h_c + 1 nad_c	1185660.4.peg.2856	-1000	1000
MNXR74626	1 5hiu_c + 1 h2o_c --> 1 MNXM114184_c + 1 co2_c	Unknown	0	1000
MNXR74716	1 nadh_c + 2 h_c + 1 MNXM6214_c <==> 1 h2o_c + 1 MNXM3397_c + 1 nad_c	1185660.4.peg.2630	-1000	1000
MNXR74717	1 nadh_c + 2 h_c + 1 MNXM6454_c <==> 1 MNXM13081_c + 1 h2o_c + 1 nad_c	1185660.4.peg.2630	-1000	1000
MNXR74722	1 coa_c + 1 h_c + 1 MNXM36570_c <==> 1 h2o_c + 1 MNXM6818_c	1185660.4.peg.769	-1000	1000
MNXR74782	1 MNXM114184_c + 1 co2_c <-- 1 5houdic_c + 1 h_c	Unknown	-1000	0
MNXR74931	1 nadh_c + 2 h_c + 1 MNXM6888_c <==> 1 h2o_c + 1 MNXM6887_c + 1 nad_c	1185660.4.peg.2630	-1000	1000
MNXR74932	1 MNXM10202_c + 1 co2_c + 1 h2o_c + 1 nad_c <-- 1 nadh_c + 2 h_c + 1 o2_c + 1 MNXM6888_c	(1185660.4.peg.2440 or 1185660.4.peg.1705)	-1000	0
MNXR75041	1 MNXM102_c + 1 pi_c <==> 1 MNXM209_c + 1 h2o_c	(1185660.4.peg.2793 or 1185660.4.peg.2792)	-1000	1000
MNXR75218	1 coa_c + 1 MNXM93760_c <==> 1 4cmcoa_c + 1 MNXM91262_c	1185660.4.peg.3717	-1000	1000
MNXR75220	1 MNXM11217_c + 1 coa_c <==> 1 4cmcoa_c + 1 MNXM90709_c	1185660.4.peg.3717	-1000	1000
MNXR75221	1 MNXM11326_c + 1 coa_c <==> 1 4cmcoa_c + 1 MNXM3257_c	1185660.4.peg.3717	-1000	1000
MNXR75248	1 MNXM12593_c + 1 coa_c <==> 1 caffcoa_c + 1 MNXM91262_c	1185660.4.peg.3717	-1000	1000
MNXR75249	1 MNXM11215_c + 1 coa_c <==> 1 caffcoa_c + 1 MNXM90709_c	1185660.4.peg.3717	-1000	1000
MNXR75271	1 ppi_c + 1 MNXM2845_c <==> 1 dmpp_c + 1 adp_c	1185660.4.peg.1775	-1000	1000
MNXR7594	2 h_c + 1 MNXM2480_c + 1 nadph_c <==> 1 MNXM2566_c + 1 nadp_c	1185660.4.peg.337	-1000	1000
MNXR7613	1 MNXM123_c + 1 5mthglu_c <==> 1 hpglu_c + 1 met__L_c	1185660.4.peg.339	-1000	1000
MNXR7644	1 itaccoa_c + 1 h2o_c <==> 1 MNXM2358_c	1185660.4.peg.1805	-1000	1000
MNXR7721	1 amet_c + 1 MNXM1988_c <==> 1 MNXM1920_c + 1 ahcys_c + 1 h_c	1185660.4.peg.1826	-1000	1000
MNXR7792	1 coa_c + 1 MNXM4520_c <==> 1 accoa_c + 1 cm_c	(1185660.4.peg.1988 or 1185660.4.peg.2761 or 1185660.4.peg.2762)	-1000	1000
MNXR78083	1 coa_c + 1 h_c + 1 MNXM25932_c <==> 1 pmtcoa_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR79288	1 sucr_c + 1 pi_c <==> 1 fru_c + 1 g1p_c	1185660.4.peg.3321	-1000	1000
MNXR79548	1 MNXM114147_c + 1 glu__L_c <==> 1 akg_c + 1 ile__L_c	1185660.4.peg.953	-1000	1000
MNXR79575	1 dhlam_c + 1 ibcoa_c <==> 1 coa_c + 2 h_c + 1 MNXM5034_c	1185660.4.peg.412	-1000	1000
MNXR79601	2 h2o_c + 2 2mb2coa_c <-- 1 o2_c + 2 2mbcoa_c	(1185660.4.peg.2776 or 1185660.4.peg.1419)	-1000	0
MNXR79604	1 h_c + 1 ac_c + 1 MNXM7231_c <==> 1 cys__L_c + 1 achms_c	1185660.4.peg.2760	-1000	1000
MNXR79613	1 lpam_c + 1 MNXM3480_c <==> 1 thmpp_c + 1 sdhlam_c	1185660.4.peg.1389	-1000	1000
MNXR79615	1 gal_bD_c + 1 MNXM2004_c <==> 1 MNXM269_c + 1 h2o_c	(1185660.4.peg.1531 or 1185660.4.peg.4091 or 1185660.4.peg.1532 or 1185660.4.peg.1812 or 1185660.4.peg.2807)	-1000	1000
